VAR GBEST
52,74	50,47	114,5	111,5
52,74	50,47	114,5	111,5
51,4	48,12	117,9	111,9
51,4	48,12	117,9	111,9
51,4	48,12	117,9	111,9
51,4	48,12	117,9	111,9
51,4	48,12	117,9	111,9
52,46	49,37	114,3	104,3
52,46	49,37	114,3	104,3
52,46	49,37	114,3	104,3
52,94	48,88	110,1	102,4
52,98	49,62	109,7	103,0
52,88	49,24	108,2	100,3
52,88	49,24	108,2	100,3
51,96	47,79	109,8	102,6
52,1	47,28	109,4	102,1
52,1	47,28	109,4	102,1
50,44	46,81	107,7	99,75
50,44	46,81	107,7	99,75
50,4	46,12	107,9	100,2
50,4	46,12	107,9	100,2
50,4	46,12	107,9	100,2
50,18	46,06	108,0	99,67
50,18	46,06	108,0	99,67
50,18	46,06	108,0	99,67
50,02	45,7	105,9	98,81
50,02	45,7	105,9	98,81
50,02	45,7	105,9	98,81
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
49,22	46,54	105,6	97,94
48,94	45,85	106,9	98,23
49,98	45,92	112,7	105,0
49,98	45,92	112,7	105,0
49,98	45,92	112,7	105,0
VAR LBEST
50,24	45,83	111,3	105,1
50,24	45,83	111,3	105,1
48,58	44,61	108,3	103,3
48,58	44,61	108,3	103,3
48,58	44,61	108,3	103,3
48,56	44,8	107,3	99,25
48,56	44,8	107,3	99,25
48,56	44,8	107,3	99,25
48,3	44,48	108,2	99,78
48,3	43,89	106,7	98,99
48,3	43,89	106,7	98,99
48,3	43,89	106,7	98,99
48,04	43,67	106,2	98,82
48,04	43,67	106,2	98,82
48,04	43,67	106,2	98,82
48,04	43,67	106,2	98,82
48,12	44,01	104,1	97,04
48,12	44,01	104,1	97,04
48,12	44,01	104,1	97,04
47,56	43,83	104,9	97,33
47,5	44,12	102,8	95,41
47,5	44,12	102,8	95,41
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,06	43,88	102,4	95,62
47,02	43,44	102,1	94,92
47,02	43,44	102,1	94,92
46,96	43,1	101,4	96,75
47,08	43,26	101,9	95,12
47,08	43,26	101,9	95,12
47,08	43,26	101,9	95,12
47,08	43,26	101,9	95,12
47,1	43,26	102,0	94,44
47,1	43,26	102,0	94,44
47,1	43,26	102,0	94,44
47,06	43,11	101,2	94,31
47,08	43,08	101,5	94,66
46,76	42,97	101,9	94,96
46,94	42,79	101,9	94,74
46,94	42,79	101,9	94,74
46,94	42,79	101,9	94,74
46,94	42,79	101,9	94,74
