48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
48,34	44,29	105,3	98,41
