46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,32	42,49	102,6	95,07
46,38	42,14	102,0	95,2
46,38	42,14	102,0	95,2
46,38	42,14	102,0	95,2
46,38	42,14	102,0	95,2
46,38	42,14	102,0	95,2
46,38	42,14	102,0	95,2
46,42	42,16	101,2	94,32
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
45,76	42,76	101,6	93,82
