VAR GBEST
50,46	46,36	111,0	103,3
50,46	46,36	111,0	103,3
50,46	46,36	111,0	103,3
49,64	45,78	111,9	104,4
49,04	45,29	108,5	102,2
49,44	46,0	108,8	99,79
48,7	44,96	107,6	102,3
48,7	44,96	107,6	102,3
48,8	44,78	108,0	101,0
48,66	44,69	108,0	100,4
48,66	44,69	108,0	100,4
48,7	44,72	106,6	101,4
48,7	44,72	106,6	101,4
48,7	44,72	106,6	101,4
48,7	44,72	106,6	101,4
48,7	44,72	106,6	101,4
48,54	44,57	106,5	100,1
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,64	44,44	106,1	98,86
48,5	44,61	105,7	99,0
48,5	44,61	105,7	99,0
48,5	44,61	105,7	99,0
48,5	44,61	105,7	99,0
48,5	44,61	105,7	99,0
48,5	44,61	105,7	99,0
48,5	44,44	105,9	99,22
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
48,48	44,6	105,7	98,99
VAR LBEST
50,14	45,02	117,8	106,1
50,14	45,02	117,8	106,1
50,14	45,02	117,8	106,1
48,94	45,06	108,9	101,5
48,94	45,06	108,9	101,5
48,94	45,06	108,9	101,5
48,86	44,89	109,4	102,0
48,82	45,12	108,7	101,3
48,54	44,7	108,0	100,8
48,5	44,62	106,7	100,4
48,68	44,49	106,3	98,79
48,6	44,59	105,6	98,3
48,6	44,59	105,6	98,3
48,04	43,92	106,4	99,13
47,92	43,99	105,5	98,64
48,28	44,53	104,6	97,56
48,28	44,53	104,6	97,56
47,92	43,96	104,0	96,7
47,8	43,97	103,9	96,43
47,5	43,62	103,3	95,96
47,24	43,65	104,1	95,29
47,18	43,49	102,4	94,69
47,18	43,49	102,4	94,69
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,34	43,35	101,0	95,05
47,04	43,32	101,5	94,9
47,04	43,32	101,5	94,9
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,06	43,43	101,6	93,21
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
47,26	43,32	100,5	93,72
