45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
45,86	42,11	100,1	93,0
46,16	41,83	99,75	93,43
46,16	41,83	99,75	93,43
46,16	41,83	99,75	93,43
46,16	41,83	99,75	93,43
46,16	41,83	99,75	93,43
45,82	41,9	99,97	93,31
45,82	41,94	99,45	92,3
45,82	41,94	99,45	92,3
45,82	41,94	99,45	92,3
45,82	41,94	99,45	92,3
45,82	41,94	99,45	92,3
45,82	41,94	99,45	92,3
45,64	41,79	99,8	92,78
45,64	41,79	99,8	92,78
45,84	41,8	98,54	92,87
45,84	41,8	98,54	92,87
45,76	41,92	99,18	92,9
45,76	41,92	99,18	92,9
45,76	41,92	99,18	92,9
