46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,56	42,51	100,5	93,51
46,58	42,54	99,89	92,49
46,56	42,44	99,49	93,34
46,56	42,44	99,49	93,34
46,56	42,44	99,49	93,34
46,56	42,44	99,49	93,34
46,56	42,44	99,49	93,34
46,42	42,35	99,91	93,35
46,88	41,85	100,1	93,07
46,88	41,85	100,1	93,07
46,14	41,72	99,23	93,35
46,14	41,72	99,23	93,35
46,14	41,72	99,23	93,35
